Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
7958;40089;"ORANGE service fixe";"Antenne parabolique";2066278;0.30;"Directif";187.20;15.00;"FH";37.50;38.00;"GHz"
7958;40089;"ORANGE service fixe";"Antenne parabolique";2066278;0.30;"Directif";187.20;15.00;"FH";38.50;39.50;"GHz"
7972;42670;"ORANGE service fixe";"Antenne parabolique";2168936;1.20;"Directif";358.90;20.00;"FH";17.70;18.10;"GHz"
7972;42670;"ORANGE service fixe";"Antenne parabolique";2168936;1.20;"Directif";358.90;20.00;"FH";18.80;19.30;"GHz"
7978;44574;"ORANGE service fixe";"Antenne parabolique";170805;1.20;"Directif";150.70;48.00;"FH";17.70;18.10;"GHz"
7978;44574;"ORANGE service fixe";"Antenne parabolique";170805;1.20;"Directif";150.70;48.00;"FH";18.60;18.80;"GHz"
7978;44574;"ORANGE service fixe";"Antenne parabolique";4157138;0.60;"Directif";296.20;55.00;"FH";22.40;22.50;"GHz"
7978;44574;"ORANGE service fixe";"Antenne parabolique";4157138;0.60;"Directif";296.20;55.00;"FH";23.40;23.50;"GHz"
7978;44574;"ORANGE service fixe";"Antenne parabolique";4829555;0.60;"Directif";145.10;55.00;"FH";22.40;22.50;"GHz"
7978;44574;"ORANGE service fixe";"Antenne parabolique";4829555;0.60;"Directif";145.10;55.00;"FH";23.40;23.50;"GHz"
7980;44575;"ORANGE service fixe";"Antenne parabolique";170825;0.60;"Directif";330.00;18.00;"FH";17.70;18.10;"GHz"
7980;44575;"ORANGE service fixe";"Antenne parabolique";170825;0.60;"Directif";330.00;18.00;"FH";18.60;18.80;"GHz"
8018;42703;"ANFR / DTCG";"Antenne Gonio";235976;1.70;"Non Directif";;26.00;"GONIO";20.00;160.00;"MHz"
8018;42703;"ANFR / DTCG";"Antenne Gonio";235976;1.70;"Non Directif";;26.00;"GONIO";160.00;400.00;"MHz"
8018;42703;"ANFR / DTCG";"Antenne Gonio";235976;1.70;"Non Directif";;26.00;"GONIO";400.00;1350.00;"MHz"
8018;42703;"ANFR / DTCG";"Fouet";235985;2.00;"Non Directif";;20.00;"REC";20.00;80.00;"MHz"
8018;42703;"ANFR / DTCG";"Discone";235987;1.90;"Non Directif";;20.00;"REC";70.00;400.00;"MHz"
8018;42703;"ANFR / DTCG";"Discone";235989;0.40;"Non Directif";;23.00;"REC";400.00;1350.00;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"LTE 800";811.00;821.00;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"LTE 800";852.00;862.00;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"GSM 900";889.90;899.90;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"GSM 900";934.90;944.90;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"UMTS 2100";1910.10;1915.10;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"UMTS 2100";1950.10;1954.90;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"UMTS 2100";1964.90;1979.70;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"UMTS 2100";2140.10;2144.90;"MHz"
90452;74706;"ORANGE";"Panneau";163602;2.70;"Directif";40.00;27.30;"UMTS 2100";2154.90;2169.70;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"LTE 800";811.00;821.00;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"LTE 800";852.00;862.00;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"GSM 900";889.90;899.90;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"GSM 900";934.90;944.90;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"UMTS 2100";1910.10;1915.10;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"UMTS 2100";1950.10;1954.90;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"UMTS 2100";1964.90;1979.70;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"UMTS 2100";2140.10;2144.90;"MHz"
90452;74706;"ORANGE";"Panneau";163603;2.70;"Directif";145.00;27.30;"UMTS 2100";2154.90;2169.70;"MHz"
90452;74706;"ORANGE";"Panneau";163604;2.70;"Directif";280.00;27.30;"LTE 800";811.00;821.00;"MHz"
