Numéro de support;Numéro Cartoradio;"Exploitant";"Type d'antenne";Numéro d'antenne;Dimension de l'antenne;"Directivité";Azimut;Hauteur / sol;"Système";Début;Fin;"Unité"
10905;214478;"TDF";"Logarithmique/Log périodique";2736;0.20;"Directif";227.50;24.00;"FM";87.50;108.00;"MHz"
10907;214479;"TDF";"Logarithmique/Log périodique";2737;0.20;"Directif";80.00;14.00;"FM";87.50;108.00;"MHz"
10909;214480;"TDF";"Logarithmique/Log périodique";2738;2.00;"Directif";135.00;20.00;"FM";87.50;108.00;"MHz"
10911;214481;"TDF";"Logarithmique/Log périodique";2739;0.20;"Directif";280.00;24.00;"FM";87.50;108.00;"MHz"
10917;214484;"TDF";"Logarithmique/Log périodique";2742;0.20;"Directif";305.00;39.00;"FM";87.50;108.00;"MHz"
10937;13918;"ORANGE service fixe";"Antenne parabolique";85087;1.80;"Directif";98.00;11.00;"FH";12.80;13.20;"GHz"
10937;13918;"ORANGE service fixe";"Antenne parabolique";1064414;1.20;"Directif";98.00;11.00;"FH";6425.00;6700.00;"MHz"
10937;13918;"ORANGE service fixe";"Antenne parabolique";1064414;1.20;"Directif";98.00;11.00;"FH";6700.00;7075.00;"MHz"
10937;13918;"ORANGE service fixe";"Antenne parabolique";1064416;1.20;"Directif";42.30;12.00;"FH";6425.00;6700.00;"MHz"
10937;13918;"ORANGE service fixe";"Antenne parabolique";1064416;1.20;"Directif";42.30;12.00;"FH";6700.00;7075.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";215269;1.20;"Directif";148.20;9.00;"FH";6425.00;6700.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";215269;1.20;"Directif";148.20;9.00;"FH";6425.00;6700.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";215269;1.20;"Directif";148.20;9.00;"FH";6700.00;7075.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";215269;1.20;"Directif";148.20;9.00;"FH";6700.00;7075.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";1234553;1.20;"Directif";119.90;9.00;"FH";12.80;13.20;"GHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";2040515;1.20;"Directif";173.90;9.00;"FH";8025.00;8175.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";2040515;1.20;"Directif";173.90;9.00;"FH";8025.00;8175.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";2040515;1.20;"Directif";173.90;9.00;"FH";8215.00;8400.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";2040515;1.20;"Directif";173.90;9.00;"FH";8215.00;8400.00;"MHz"
10963;8191;"ORANGE service fixe";"Antenne parabolique";3822823;1.20;"Directif";119.90;9.00;"FH";10.70;11.70;"GHz"
