Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
18932;-0.05833;46.49528;"00° 03' 30.00'' Ouest, 46° 29' 43.00'' Nord";"79176";;"4 PL DES CLOITRES LA POSTE";"79340";"MENIGOUTE";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
18948;-0.34417;46.12333;"00° 20' 39.00'' Ouest, 46° 07' 24.00'' Nord";"79090";"LES TROIS JOURNAUX";;"79170";"CHIZE";"Pylône autostable"; 47.0;"ORANGE Services Fixes"
18950;-0.02889;46.71972;"00° 01' 44.00'' Ouest, 46° 43' 11.00'' Nord";"79326";;"IMP DERRIERE L'EGLISE LE BOURG SUD";"79390";"THENEZAY";"Mât"; 10.0;
40551;-0.32278;46.77222;"00° 19' 22.00'' Ouest, 46° 46' 20.00'' Nord";"79008";"LA MAISON NEUVE";;"79350";"AMAILLOUX";"Pylône autostable"; 45.0;"SFR"
54658;-0.20083;46.26139;"00° 12' 03.00'' Ouest, 46° 15' 41.00'' Nord";"79061";"LES BRISSARDES";;"79370";"CELLES-SUR-BELLE";"Pylône autostable"; 25.0;"SFR"
55577;-0.43389;46.24111;"00° 26' 02.00'' Ouest, 46° 14' 28.00'' Nord";"79125";"ECH NIORT-SUD A10";"SITE ASF A10";"79230";"FORS";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
55685;-0.31500;46.33778;"00° 18' 54.00'' Ouest, 46° 20' 16.00'' Nord";"79048";"ACCÈS SERVICE 23B A10";"SITE ASF A10";"79260";"LA CRECHE";"Pylône autostable"; 40.0;"Sociétés d'Autoroutes"
62121;-0.17194;46.36167;"00° 10' 19.00'' Ouest, 46° 21' 42.00'' Nord";"79319";"LA GARENNE";"FRONFRÉROUX CHATEAU D'EAU";"79800";"SOUVIGNE";"Château d'eau - réservoir"; 40.0;"Syndicat des eaux, Adduction"
64564;-0.39750;46.41944;"00° 23' 51.00'' Ouest, 46° 25' 10.00'' Nord";"79109";"ECH DE NIORT-NORD";;"79410";"ECHIRE";"Pylône autostable"; 30.0;"Sociétés d'Autoroutes"
68258;-0.46056;46.24250;"00° 27' 38.00'' Ouest, 46° 14' 33.00'' Nord";"79137";;"A10/GRIFFIER GARE DE PEAGE A10 ECH SORTIE 23";"79360";"GRANZAY-GRIPT";"Fût"; 2.0;"Société Privée SA"
105240;-0.34722;47.00833;"00° 20' 50.00'' Ouest, 47° 00' 30.00'' Nord";"79168";"LA PERRIÈRE";"CHEM RURAL";"79150";"MASSAIS";"Pylône autostable"; 36.0;"ORANGE"
105262;-0.48306;46.33167;"00° 28' 59.00'' Ouest, 46° 19' 54.00'' Nord";"79191";;"MAIF - 200 AV SALVADOR ALLENDE";"79000";"NIORT";"Immeuble"; 27.0;"Société Privée SA"
105272;-0.06833;46.65500;"00° 04' 06.00'' Ouest, 46° 39' 18.00'' Nord";"79120";;"RTE DU LAVOIR";"79390";"LA FERRIERE-EN-PARTHENAY";"Château d'eau - réservoir"; 38.0;"Syndicat des eaux, Adduction"
105292;-0.79028;46.86861;"00° 47' 25.00'' Ouest, 46° 52' 07.00'' Nord";"79235";;"CHEM RURAL DU CHÂTEAU D'EAU";"79700";"SAINT-AMAND-SUR-SEVRE";"Château d'eau - réservoir"; 23.0;"Commune, communauté de commune"
105300;-0.47611;46.41222;"00° 28' 34.00'' Ouest, 46° 24' 44.00'' Nord";"79281";"LA POINTE";;"79410";"SAINT-MAXIRE";"Pylône autostable"; 30.0;"ORANGE"
105326;-0.67000;46.89639;"00° 40' 12.00'' Ouest, 46° 53' 47.00'' Nord";"79210";;"LE PEU DE LA GARDE";"79140";"LE PIN";"Pylône autostable"; 30.0;"ORANGE"
112282;-0.51361;46.83833;"00° 30' 49.00'' Ouest, 46° 50' 18.00'' Nord";"79049";"SICAUDIÈRES";;"79300";"BRESSUIRE";"Pylône autostable"; 24.0;"TDF"
164148;-0.49333;46.84417;"00° 29' 36.00'' Ouest, 46° 50' 39.00'' Nord";"79049";;"4 IMP DU DOCTEUR ICHON HÔPITAL";"79300";"BRESSUIRE";"Bâtiment"; 12.0;"Etablissement de soins"
200748;-0.28972;46.31917;"00° 17' 23.00'' Ouest, 46° 19' 09.00'' Nord";"79129";;"RESERVOIR  RTE DE MOUGON";"79370";"FRESSINES";"Support non décrit"; 25.0;
200774;-0.43028;46.59556;"00° 25' 49.00'' Ouest, 46° 35' 44.00'' Nord";"79311";;"LA CHAULERIE";"79130";"SECONDIGNY";"Support non décrit"; 15.0;
200820;-0.24111;46.81250;"00° 14' 28.00'' Ouest, 46° 48' 45.00'' Nord";"79325";;"ENJOURAN";"79600";"TESSONNIERE";"Support non décrit"; 15.0;
