Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
6142;2.20222;44.71222;"02° 12' 08.00'' Est, 44° 42' 44.00'' Nord";"15122";;"ALLÉE ARCAMBE";"15600";"MAURS";"Pylône autostable"; 22.0;"ORANGE Services Fixes"
6144;2.17250;44.70444;"02° 10' 21.00'' Est, 44° 42' 16.00'' Nord";"15122";;"BOIS MIGIÉ";"15600";"MAURS";"Pylône autostable"; 25.0;"ORANGE Services Fixes"
6154;2.49167;44.86556;"02° 29' 30.00'' Est, 44° 51' 56.00'' Nord";"15012";;"IMBERT";"15130";"ARPAJON-SUR-CERE";"Pylône autostable"; 26.0;"ORANGE Services Fixes"
6156;2.62528;44.97944;"02° 37' 31.00'' Est, 44° 58' 46.00'' Nord";"15258";;"PL CARLADES MAIRIE";"15800";"VIC-SUR-CERE";"Bâtiment"; 7.0;"Commune, communauté de commune"
6162;2.17694;44.94778;"02° 10' 37.00'' Est, 44° 56' 52.00'' Nord";"15189";;"MARONCLE";"15150";"SAINT-GERONS";"Pylône autostable"; 40.0;"ORANGE Services Fixes"
6168;3.09250;45.03611;"03° 05' 33.00'' Est, 45° 02' 10.00'' Nord";"15187";;"R BLAISE PASCAL";"15100";"SAINT-FLOUR";"Bâtiment"; 10.0;"ORANGE Services Fixes"
6170;2.87611;45.11694;"02° 52' 34.00'' Est, 45° 07' 01.00'' Nord";"15138";;"FONT DE NEISSO";"15300";"MURAT";"Pylône autostable"; 21.0;"ORANGE Services Fixes"
6174;2.14583;44.99389;"02° 08' 45.00'' Est, 44° 59' 38.00'' Nord";"15135";"LA CROIX DE BONNET";"ACR";"15150";"MONTVERT";"Pylône autostable"; 18.0;"ORANGE Services Fixes"
6178;2.75667;45.28556;"02° 45' 24.00'' Est, 45° 17' 08.00'' Nord";"15110";"LES VACHERS";"D.62 - CIMETIÈRE";"15190";"LUGARDE";"Pylône autostable"; 13.0;"ORANGE Services Fixes"
6180;2.82861;45.30917;"02° 49' 43.00'' Est, 45° 18' 33.00'' Nord";"15114";"LE BOURG";"D36";"15190";"MARCENAT";"Pylône autostable"; 27.0;"ORANGE Services Fixes"
6182;2.33000;44.74194;"02° 19' 48.00'' Est, 44° 44' 31.00'' Nord";"15172";;"CAP DEL COSTE";"15220";"SAINT-ANTOINE";"Pylône autostable"; 23.0;"ORANGE Services Fixes"
6184;2.33667;44.75139;"02° 20' 12.00'' Est, 44° 45' 05.00'' Nord";"15172";;"LE BOURG";"15220";"SAINT-ANTOINE";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
6186;3.19861;45.25306;"03° 11' 55.00'' Est, 45° 15' 11.00'' Nord";"15119";;"R DE L'HOSPITAL R DE LA PAIX";"15500";"MASSIAC";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
