Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
3724;6.32167;45.03861;"06° 19' 18.00'' Est, 45° 02' 19.00'' Nord";"05063";;"LE PAQUIER";"05320";"LA GRAVE";"Pylône autostable"; 12.0;"ORANGE Services Fixes"
3732;5.71444;44.42833;"05° 42' 52.00'' Est, 44° 25' 42.00'' Nord";"05166";;"13 R RAYMOND VARANFRAIN HOTEL DES POSTES";"05700";"SERRES";"Bâtiment"; 15.0;"ORANGE Services Fixes"
3734;5.47222;44.38361;"05° 28' 20.00'' Est, 44° 23' 01.00'' Nord";"05126";"LA LONGEAGNE";;"05150";"ROSANS";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
3742;6.72139;44.93111;"06° 43' 17.00'' Est, 44° 55' 52.00'' Nord";"05085";;"R DE LA DURANCE";"05100";"MONTGENEVRE";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
3744;6.63389;44.62278;"06° 38' 02.00'' Est, 44° 37' 22.00'' Nord";"05119";"LES CHALPS";"D 186";"05600";"RISOUL";"Pylône tubulaire"; 12.0;"ORANGE Services Fixes"
22460;6.21750;44.49556;"06° 13' 03.00'' Est, 44° 29' 44.00'' Nord";"05171";;"MONT COLOMBIS";"05190";"THEUS";"Pylône autostable"; 30.0;"ORANGE Services Fixes"
23626;5.97667;44.64139;"05° 58' 36.00'' Est, 44° 38' 29.00'' Nord";"05139";"LA PLANE";"COL DE RABOU";"05250";"SAINT-ETIENNE-EN-DEVOLUY";"Pylône autostable"; 15.0;"SFR"
45264;5.73250;44.26222;"05° 43' 57.00'' Est, 44° 15' 44.00'' Nord";"05014";"LE VILLAGE";"L'ECOLE AUTOCOM";"05300";"BARRET-SUR-MEOUGE";"Pylône autostable"; 14.0;"ORANGE Services Fixes"
45267;5.79139;44.23889;"05° 47' 29.00'' Est, 44° 14' 20.00'' Nord";"05118";"MONT BURLET";;"05300";"RIBIERS";"Pylône autostable"; 10.0;"ORANGE Services Fixes"
45273;6.66667;44.67472;"06° 40' 00.00'' Est, 44° 40' 29.00'' Nord";"05052";"GROS";"CD N°37";"05600";"EYGLIERS";"Pylône autostable"; 15.0;"ORANGE Services Fixes"
46830;6.71194;44.89028;"06° 42' 43.00'' Est, 44° 53' 25.00'' Nord";"05027";"FORT DU GONDRAN";;"05100";"CERVIERES";"Mât"; 5.0;"DDE"
46832;6.71111;44.89028;"06° 42' 40.00'' Est, 44° 53' 25.00'' Nord";"05027";"FORT DES GONDRANS";;"05100";"CERVIERES";"Bâtiment"; 20.0;"Autres"
46843;6.71083;44.89028;"06° 42' 39.00'' Est, 44° 53' 25.00'' Nord";"05027";"FORT DU GONDRAN";"IMM MILITAIRE POSITION DES GONDRANS LOCAL 13 IMM 031";"05100";"CERVIERES";"Pylône autostable"; 20.0;"EDF GDF"
51688;6.19778;44.64139;"06° 11' 52.00'' Est, 44° 38' 29.00'' Nord";"05149";"CHAMP FAVIER";"D.13";"05260";"SAINT-LEGER-LES-MELEZES";"Pylône autostable"; 15.0;"ORANGE"
52628;6.77667;44.66611;"06° 46' 36.00'' Est, 44° 39' 58.00'' Nord";"05026";"LA VIÈRE";"PRES D60 CENTRAL TÉLÉPHONIQUE";"05600";"CEILLAC";"Mât"; 12.0;
