Numéro du support;Longitude;Latitude;"Position";"Insee";"Lieu dit";"Adresse";"Code postal";"Commune";"Nature du support";Hauteur en m;"Propriétaire"
21184;2.44528;48.75722;"02° 26' 43.00'' Est, 48° 45' 26.00'' Nord";"94078";"LES PRÉS DE L'HOP";"8-14 AV APPEL DU 18 JUIN 1940";"94190";"VILLENEUVE-SAINT-GEORGES";"Pylône autostable"; 27.0;"ORANGE"
43731;2.32389;48.76583;"02° 19' 26.00'' Est, 48° 45' 57.00'' Nord";"94034";;"1, ALLÉE DU CAPITAINE DUPONT";"94260";"FRESNES";"Immeuble"; 46.0;"Copropriété, Syndic, SCI"
43753;2.37056;48.75667;"02° 22' 14.00'' Est, 48° 45' 24.00'' Nord";"94073";;"AV DU LUXEMBOURG BP 740";"94320";"THIAIS";"Mât"; 28.0;"SFR"
43755;2.49306;48.84167;"02° 29' 35.00'' Est, 48° 50' 30.00'' Nord";"94058";;"TUNNEL DE NOGENT A86";"94170";"LE PERREUX-SUR-MARNE";"Tunnel"; 6.0;"Etat, Ministère"
43785;2.50361;48.81528;"02° 30' 13.00'' Est, 48° 48' 55.00'' Nord";"94017";;"2, R EUGÈNE BRUN";"94500";"CHAMPIGNY-SUR-MARNE";"Immeuble"; 28.0;"Société HLM"
43863;2.35556;48.80083;"02° 21' 20.00'' Est, 48° 48' 03.00'' Nord";"94076";;"4 BD  CHASTENET DE GERY IMM";"94800";"VILLEJUIF";"Immeuble"; 16.0;"Copropriété, Syndic, SCI"
43873;2.36167;48.78333;"02° 21' 42.00'' Est, 48° 46' 60.00'' Nord";"94076";;"15 R ST EXUPÉRY";"94800";"VILLEJUIF";"Immeuble"; 29.0;"Société Privée SA"
43881;2.37083;48.81694;"02° 22' 15.00'' Est, 48° 49' 01.00'' Nord";"94041";;"36/38 R BARBES";"94200";"IVRY-SUR-SEINE";"Immeuble"; 32.0;"Copropriété, Syndic, SCI"
43935;2.40278;48.74306;"02° 24' 10.00'' Est, 48° 44' 35.00'' Nord";"94054";;"8/12, AV ADRIEN RAYNAL";"94310";"ORLY";"Immeuble"; 32.0;"Copropriété, Syndic, SCI"
43939;2.53167;48.72194;"02° 31' 54.00'' Est, 48° 43' 19.00'' Nord";"94075";;"8 BD  RICHERAND CLINIQUE DIÉTÉTIQUE";"94440";"VILLECRESNES";"Immeuble"; 19.6;"Etablissement de soins"
43967;2.40889;48.76083;"02° 24' 32.00'' Est, 48° 45' 39.00'' Nord";"94022";;"15 R ALPHONSE BRAULT";"94600";"CHOISY-LE-ROI";"Immeuble"; 26.0;"Société HLM"
108308;2.36556;48.80139;"02° 21' 56.00'' Est, 48° 48' 05.00'' Nord";"94076";;"119/129 AV DE PARIS";"94800";"VILLEJUIF";"Immeuble"; 34.0;"Copropriété, Syndic, SCI"
108350;2.53361;48.82417;"02° 32' 01.00'' Est, 48° 49' 27.00'' Nord";"94079";;"28 RTE DE CHAMPIGNY";"94350";"VILLIERS-SUR-MARNE";"Immeuble"; 32.0;"Copropriété, Syndic, SCI"
108368;2.32083;48.75944;"02° 19' 15.00'' Est, 48° 45' 34.00'' Nord";"94034";;"54 AV DE LA RÉPUBLIQUE RÉSIDENCE DU VAL DE BIÈVRE";"94260";"FRESNES";"Immeuble"; 33.0;"Société HLM"
108376;2.40222;48.82917;"02° 24' 08.00'' Est, 48° 49' 45.00'' Nord";"94018";;"172 AV. DE PARIS / 3 AV. DE GRAVELLE";"94220";"CHARENTON-LE-PONT";"Immeuble"; 24.0;"Copropriété, Syndic, SCI"
108378;2.37917;48.78306;"02° 22' 45.00'' Est, 48° 46' 59.00'' Nord";"94081";;"31-37 AV DU COLONEL FABIEN";"94400";"VITRY-SUR-SEINE";"Immeuble"; 52.0;"Société Privée SA"
108414;2.44111;48.77806;"02° 26' 28.00'' Est, 48° 46' 41.00'' Nord";"94028";"AIRE CARREFOUR POMPADOUR";"A86 SENS VERSAILLES-CRETEIL";"94000";"CRETEIL";"Ouvrage d'art (pont, viaduc)"; 8.0;"DDE"
108422;2.38028;48.80139;"02° 22' 49.00'' Est, 48° 48' 05.00'' Nord";"94081";;"2 R GAGNEE";"94400";"VITRY-SUR-SEINE";"Immeuble"; 32.0;"Copropriété, Syndic, SCI"
108432;2.42583;48.80500;"02° 25' 33.00'' Est, 48° 48' 18.00'' Nord";"94046";;"64 AV DU GÉNÉRAL DE GAULLE";"94700";"MAISONS-ALFORT";"Immeuble"; 39.0;"La Poste"
108436;2.49556;48.80694;"02° 29' 44.00'' Est, 48° 48' 25.00'' Nord";"94068";;"STADE CHERON - R PIERRE BROSSOLETTE";"94100";"SAINT-MAUR-DES-FOSSES";"Mât béton"; 31.0;"Commune, communauté de commune"
108472;2.47250;48.80083;"02° 28' 21.00'' Est, 48° 48' 03.00'' Nord";"94068";;"81 R DU PONT DE CRÉTEIL";"94100";"SAINT-MAUR-DES-FOSSES";"Immeuble"; 24.0;"Copropriété, Syndic, SCI"
108494;2.54972;48.82306;"02° 32' 59.00'' Est, 48° 49' 23.00'' Nord";"94079";;"2 AV DE L'EUROPE";"94350";"VILLIERS-SUR-MARNE";"Immeuble"; 20.0;"Société HLM"
129261;2.36111;48.76194;"02° 21' 40.00'' Est, 48° 45' 43.00'' Nord";"94021";;"1 R DE LA TOUR";"94550";"CHEVILLY-LARUE";"Immeuble"; 56.0;"Société Privée SA"
132260;2.35056;48.79417;"02° 21' 02.00'' Est, 48° 47' 39.00'' Nord";"94076";;"110 R EDOUARD VAILLANT";"94800";"VILLEJUIF";"Pylône autostable"; 45.0;"ANFR"
145973;2.41250;48.78194;"02° 24' 45.00'' Est, 48° 46' 55.00'' Nord";"94081";;"27, R DES FUSILLÉS GARE SNCF";"94400";"VITRY-SUR-SEINE";"Château d'eau - réservoir"; 31.0;"Commune, communauté de commune"
158649;2.45167;48.79611;"02° 27' 06.00'' Est, 48° 47' 46.00'' Nord";"94028";;"51 AV DU MARECHAL DE LATTRE DE TASSIGNY HOP MONDOR";"94000";"CRETEIL";"Bâtiment"; 20.0;"Etablissement de soins"
164394;2.48722;48.77306;"02° 29' 14.00'' Est, 48° 46' 23.00'' Nord";"94011";;"17 R DU COLONEL FABIEN";"94380";"BONNEUIL-SUR-MARNE";"Bâtiment"; 6.0;"Commune, communauté de commune"
177318;2.36361;48.72861;"02° 21' 49.00'' Est, 48° 43' 43.00'' Nord";"94054";"TOUR DE CONTROLE AEROPORT";"SERV TECH NAVIGATION AERIENNE TOUR DE CONTROLE AEROPORT";"94310";"ORLY";"Support non décrit"; 47.0;
203463;2.51306;48.74806;"02° 30' 47.00'' Est, 48° 44' 53.00'' Nord";"94004";;"7 BOULEVARD LÉON REVILLON MAIRIE";"94470";"BOISSY-SAINT-LEGER";"Bâtiment"; 20.0;"Commune, communauté de commune"
203481;2.35444;48.72861;"02° 21' 16.00'' Est, 48° 43' 43.00'' Nord";"94054";;"GARE SNCF AEROGARE D ORLY";"94310";"ORLY";"Support non décrit"; 2.0;
203485;2.40139;48.78806;"02° 24' 05.00'' Est, 48° 47' 17.00'' Nord";"94081";;"18 R DE CHOISY";"94400";"VITRY-SUR-SEINE";"Support non décrit"; 15.0;
203493;2.46972;48.77556;"02° 28' 11.00'' Est, 48° 46' 32.00'' Nord";"94028";;"TOUR JEAN MERMOZ";"94000";"CRETEIL";"Support non décrit"; 30.0;
